400.95	0.01506
401.54	0.01449
402.12	0.01853
402.71	0.01815
403.29	0.02176
403.88	0.0232
404.46	0.02471
405.05	0.02528
405.63	0.02398
406.22	0.0238
406.8	0.02594
407.39	0.02689
407.97	0.0281
408.56	0.02762
409.14	0.02939
409.73	0.02826
410.31	0.02635
410.9	0.02492
411.48	0.02376
412.07	0.02296
412.65	0.02373
413.24	0.02345
413.82	0.02369
414.41	0.02252
414.99	0.02323
415.57	0.02444
416.16	0.0238
416.74	0.02352
417.33	0.0221
417.91	0.02214
418.5	0.02402
419.08	0.02416
419.67	0.02403
420.25	0.02373
420.83	0.02628
421.42	0.02592
422	0.02865
422.59	0.02849
423.17	0.0275
423.75	0.02823
424.34	0.0286
424.92	0.02918
425.51	0.03016
426.09	0.0311
426.67	0.03301
427.26	0.03332
427.84	0.03181
428.43	0.03122
429.01	0.0311
429.59	0.03168
430.18	0.03344
430.76	0.03387
431.34	0.03436
431.93	0.03572
432.51	0.03698
433.1	0.03735
433.68	0.03734
434.26	0.03566
434.85	0.03586
435.43	0.03546
436.01	0.03563
436.6	0.03593
437.18	0.03634
437.76	0.03624
438.34	0.03649
438.93	0.03599
439.51	0.03615
440.09	0.03631
440.68	0.03704
441.26	0.0381
441.84	0.03908
442.43	0.0393
443.01	0.03962
443.59	0.04045
444.17	0.04044
444.76	0.04
445.34	0.04028
445.92	0.04028
446.51	0.04062
447.09	0.04096
447.67	0.04249
448.25	0.04347
448.84	0.04453
449.42	0.04453
450	0.04557
450.58	0.04575
451.17	0.04632
451.75	0.04702
452.33	0.04753
452.91	0.04747
453.49	0.0482
454.08	0.04814
454.66	0.04834
455.24	0.04836
455.82	0.04881
456.41	0.049
456.99	0.04995
457.57	0.04955
458.15	0.05014
458.73	0.05077
459.32	0.05142
459.9	0.05153
460.48	0.05226
461.06	0.05236
461.64	0.05278
462.22	0.052
462.81	0.05244
463.39	0.05224
463.97	0.05211
464.55	0.05147
465.13	0.05153
465.71	0.05082
466.29	0.05096
466.88	0.05068
467.46	0.05081
468.04	0.05035
468.62	0.05007
469.2	0.0495
469.78	0.04988
470.36	0.04988
470.94	0.04979
471.53	0.04927
472.11	0.04941
472.69	0.049
473.27	0.04893
473.85	0.04823
474.43	0.04873
475.01	0.04811
475.59	0.04804
476.17	0.04743
476.75	0.0472
477.33	0.04669
477.92	0.04638
478.5	0.04553
479.08	0.04507
479.66	0.04448
480.24	0.04385
480.82	0.04332
481.4	0.04329
481.98	0.04284
482.56	0.04238
483.14	0.0417
483.72	0.0415
484.3	0.04116
484.88	0.0412
485.46	0.04063
486.04	0.0408
486.62	0.04026
487.2	0.04017
487.78	0.03989
488.36	0.03985
488.94	0.03947
489.52	0.03911
490.1	0.03868
490.68	0.03845
491.26	0.03801
491.84	0.03751
492.42	0.03736
493	0.03719
493.58	0.03663
494.16	0.03632
494.74	0.03574
495.32	0.03556
495.9	0.03521
496.48	0.03499
497.06	0.03476
497.64	0.03472
498.22	0.03416
498.8	0.03418
499.37	0.03395
499.95	0.03376
500.53	0.03339
501.11	0.03338
501.69	0.03311
502.27	0.03306
502.85	0.0328
503.43	0.03299
504.01	0.03298
504.59	0.03293
505.17	0.03286
505.74	0.03271
506.32	0.03263
506.9	0.03288
507.48	0.03289
508.06	0.03291
508.64	0.03289
509.22	0.03282
509.8	0.03236
510.37	0.0323
510.95	0.03184
511.53	0.03159
512.11	0.0314
512.69	0.03157
513.27	0.03139
513.84	0.03163
514.42	0.03155
515	0.03193
515.58	0.03188
516.16	0.03194
516.74	0.032
517.31	0.03208
517.89	0.03225
518.47	0.03245
519.05	0.03225
519.63	0.03215
520.2	0.03224
520.78	0.03227
521.36	0.03211
521.94	0.03212
522.51	0.03193
523.09	0.03204
523.67	0.03212
524.25	0.03243
524.83	0.03236
525.4	0.03263
525.98	0.03278
526.56	0.03319
527.14	0.03327
527.71	0.03358
528.29	0.03367
528.87	0.03371
529.44	0.03343
530.02	0.03353
530.6	0.03348
531.18	0.03371
531.75	0.03381
532.33	0.03393
532.91	0.03392
533.48	0.03388
534.06	0.03402
534.64	0.03419
535.22	0.03435
535.79	0.03462
536.37	0.0347
536.95	0.03495
537.52	0.0351
538.1	0.03523
538.68	0.03525
539.25	0.03566
539.83	0.03567
540.41	0.03577
540.98	0.0357
541.56	0.0359
542.13	0.03594
542.71	0.03612
543.29	0.03602
543.86	0.03624
544.44	0.0363
545.02	0.03644
545.59	0.03657
546.17	0.03665
546.74	0.03663
547.32	0.03665
547.9	0.03648
548.47	0.03649
549.05	0.03643
549.62	0.03638
550.2	0.03646
550.78	0.03659
551.35	0.03662
551.93	0.03659
552.5	0.03639
553.08	0.03628
553.65	0.03623
554.23	0.0362
554.81	0.03601
555.38	0.03605
555.96	0.03593
556.53	0.03572
557.11	0.03551
557.68	0.03541
558.26	0.03517
558.83	0.03499
559.41	0.03473
559.98	0.03467
560.56	0.03442
561.13	0.03431
561.71	0.03413
562.28	0.03387
562.86	0.03377
563.43	0.0333
564.01	0.0329
564.58	0.03269
565.16	0.03244
565.73	0.03232
566.31	0.03213
566.88	0.032
567.46	0.03163
568.03	0.0314
568.61	0.03109
569.18	0.0309
569.76	0.03065
570.33	0.0304
570.9	0.03017
571.48	0.02996
572.05	0.02971
572.63	0.02948
573.2	0.0291
573.78	0.02877
574.35	0.02848
574.92	0.02815
575.5	0.02794
576.07	0.02774
576.65	0.02749
577.22	0.02741
577.79	0.02712
578.37	0.02687
578.94	0.02665
579.51	0.0266
580.09	0.02649
580.66	0.02647
581.24	0.02638
