157.69	45.759
158.29	45.331
158.89	45.65
159.49	45.808
160.08	45.646
160.68	46.543
161.28	45.936
161.88	46.196
162.47	45.432
163.07	46.231
163.67	46.207
164.27	46.53
164.86	46.45
165.46	46.388
166.06	46.309
166.66	46.3
167.25	46.034
167.85	46.609
168.45	46.18
169.04	45.771
169.64	45.704
170.24	46.364
170.84	46.565
171.43	46.008
172.03	46.273
172.63	46.16
173.22	46.054
173.82	46.999
174.42	45.919
175.02	46.017
175.61	46.122
176.21	46.725
176.81	46.409
177.4	45.698
178	46.136
178.6	46.693
179.19	46.446
179.79	46.97
180.39	46.342
180.98	47.005
181.58	46.104
182.18	46.667
182.77	47.057
183.37	46.437
183.97	45.819
184.56	46.767
185.16	46.702
185.76	46.359
186.35	46.77
186.95	46.572
187.55	45.813
188.14	46.041
188.74	46.736
189.34	46.428
189.93	46.481
190.53	46.207
191.12	46.85
191.72	46.446
192.32	46.767
192.91	46.647
193.51	46.524
194.11	46.127
194.7	46.534
195.3	46.174
195.89	46.478
196.49	46.344
197.09	46.554
197.68	46.118
198.28	46.304
198.87	46.27
199.47	46.03
200.06	46.716
200.66	46.154
201.26	46.563
201.85	46.238
202.45	46.643
203.04	45.863
203.64	46.338
204.24	46.325
204.83	46.507
205.43	46.154
206.02	46.601
206.62	45.917
207.21	46.168
207.81	45.766
208.4	46.489
209	46.491
209.6	46.874
210.19	46.437
210.79	46.419
211.38	47.076
211.98	46.238
212.57	46.113
213.17	45.879
213.76	46.82
214.36	46.158
214.95	46.392
215.55	46.517
216.14	46.553
216.74	46.206
217.33	46.425
217.93	46.085
218.52	46.885
219.12	46.848
219.71	46.239
220.31	46.251
220.9	46.339
221.5	46.917
222.09	46.322
222.69	46.618
223.28	46.9
223.88	46.548
224.47	46.305
225.07	46.864
225.66	46.131
226.26	45.593
226.85	46.454
227.45	46.629
228.04	46.628
228.63	46.746
229.23	46.297
229.82	47.315
230.42	45.759
231.01	46.717
231.61	46.009
232.2	46.562
232.8	46.502
233.39	46.387
233.98	47.334
234.58	46.307
235.17	46.751
235.77	46.508
236.36	45.728
236.95	46.949
237.55	46.584
238.14	46.985
238.74	46.998
239.33	47.647
239.93	46.402
240.52	46.511
241.11	46.487
241.71	47.263
242.3	46.777
242.89	46.309
243.49	46.662
244.08	47.026
244.68	46.086
245.27	46.843
245.86	47.043
246.46	46.567
247.05	46.748
247.64	46.117
248.24	46.674
248.83	46.356
249.43	46.469
250.02	46.668
250.61	46.495
251.21	46.374
251.8	46.796
252.39	46.954
252.99	46.504
253.58	46.801
254.17	46.583
254.77	46.663
255.36	46.684
255.95	47.294
256.55	47.192
257.14	46.662
257.73	47.287
258.33	47.281
258.92	46.235
259.51	46.74
260.1	46.689
260.7	46.771
261.29	45.765
261.88	46.565
262.48	46.603
263.07	46.724
263.66	46.217
264.25	46.759
264.85	46.861
265.44	46.705
266.03	46.725
266.63	46.425
267.22	45.928
267.81	46.181
268.4	46.667
269	46.534
269.59	46.304
270.18	46.301
270.77	46.429
271.37	45.615
271.96	46.546
272.55	46.263
273.14	46.45
273.74	45.501
274.33	46.12
274.92	45.615
275.51	46.544
276.11	46.271
276.7	45.134
277.29	46.679
277.88	46.155
278.47	46.361
279.07	45.809
279.66	46.616
280.25	46.829
280.84	46.498
281.43	46.742
282.03	46.934
282.62	45.858
283.21	46.591
283.8	45.978
284.39	46.23
284.98	46.04
285.58	46.241
286.17	46.11
286.76	47.191
287.35	45.977
287.94	46.459
288.53	45.961
289.13	45.575
289.72	46.1
290.31	46.046
290.9	45.918
291.49	46.206
292.08	45.626
292.68	45.602
293.27	45.915
293.86	45.726
294.45	46.265
295.04	45.247
295.63	45.102
296.22	45.629
296.81	45.179
297.41	46.549
298	44.72
298.59	45.39
299.18	44.406
299.77	45.606
300.36	45.385
300.95	45.466
301.54	44.569
302.13	44.603
302.72	44.852
303.32	45.065
303.91	44.619
304.5	44.512
305.09	44.303
305.68	44.507
306.27	44.932
306.86	45.018
307.45	44.605
308.04	44.442
308.63	44.785
309.22	44.446
309.81	45.252
310.4	44.807
310.99	45.561
311.58	45.057
312.17	44.195
312.76	44.769
313.35	44.787
313.94	45.018
314.54	44.493
315.13	44.996
315.72	44.991
316.31	45.342
316.9	44.628
317.49	46.178
318.08	45.362
318.67	44.764
319.26	44.705
319.85	45.241
320.44	44.303
321.03	44.004
321.62	44.012
322.21	44.959
322.8	43.8
323.39	44.591
323.97	44.375
324.56	43.536
325.15	44.634
325.74	44.687
326.33	43.066
326.92	42.891
327.51	43.25
328.1	43.456
328.69	43.416
329.28	43.312
329.87	43.598
330.46	43.726
331.05	42.824
331.64	42.901
332.23	42.941
332.82	43.029
333.41	42.268
334	42.396
334.58	42.469
335.17	43.666
335.76	42.208
336.35	42.242
336.94	41.827
337.53	41.218
338.12	41.385
338.71	41.88
339.3	40.871
339.89	41.403
340.47	41.349
341.06	41.878
341.65	40.775
342.24	40.547
342.83	40.626
343.42	40.576
344.01	40.258
344.6	40.668
345.18	40.205
345.77	39.972
346.36	39.026
346.95	39.943
347.54	39.229
348.13	39.727
348.72	39.591
349.3	38.774
349.89	39.358
350.48	39.795
351.07	39.444
351.66	38.949
352.25	38.43
352.83	39.259
353.42	39.457
354.01	39.086
354.6	38.925
355.19	39.448
355.77	39.413
356.36	39.249
356.95	39.261
357.54	39.269
358.13	39.653
358.71	39.513
359.3	39.3
359.89	39.762
360.48	39.525
361.06	39.475
361.65	39.503
362.24	39.578
362.83	39.347
363.41	39.89
364	39.53
364.59	39.379
365.18	39.446
365.76	39.795
366.35	39.308
366.94	39.415
367.53	39.342
368.11	39.429
368.7	39.483
369.29	39.307
369.88	39.55
370.46	39.192
371.05	38.936
371.64	39.041
372.22	38.649
372.81	38.839
373.4	37.745
373.99	37.911
374.57	37.482
375.16	37.26
375.75	36.56
376.33	36.632
376.92	35.995
377.51	36.355
378.09	36.199
378.68	36.649
379.27	36.702
379.85	37.191
380.44	37.357
381.03	37.885
381.61	38.011
382.2	38.816
382.79	38.694
383.37	39.403
383.96	40.087
384.55	40.49
385.13	41.097
385.72	41.36
386.3	41.925
386.89	42.397
387.48	42.295
388.06	42.905
388.65	43.396
389.24	43.543
389.82	43.987
390.41	44.598
390.99	44.862
391.58	45.158
392.17	45.131
392.75	45.606
393.34	45.841
393.92	45.84
394.51	46.113
395.09	46.313
395.68	46.599
396.27	46.759
396.85	46.941
397.44	46.903
398.02	47.291
398.61	47.385
399.19	47.227
399.78	47.326
400.36	47.26
400.95	47.496
401.54	47.635
402.12	47.494
402.71	47.635
403.29	47.387
403.88	47.539
404.46	47.479
405.05	47.505
405.63	47.373
406.22	47.348
406.8	47.333
407.39	47.255
407.97	47.133
408.56	46.982
409.14	47.055
409.73	47.063
410.31	47.096
410.9	46.935
411.48	47.029
412.07	46.891
412.65	47.002
413.24	46.992
413.82	47.062
414.41	46.867
414.99	46.902
415.57	47.007
416.16	46.955
416.74	46.972
417.33	46.872
417.91	47.028
418.5	47.215
419.08	47.164
419.67	47.267
420.25	47.18
420.83	47.295
421.42	47.511
422	47.407
422.59	47.643
423.17	47.698
423.75	47.659
424.34	47.764
424.92	47.862
425.51	47.856
426.09	47.98
426.67	48.079
427.26	48.114
427.84	48.19
428.43	48.201
429.01	48.296
429.59	48.134
430.18	48.141
430.76	48.209
431.34	48.168
431.93	48.2
432.51	48.221
433.1	48.129
433.68	48.056
434.26	48.002
434.85	48.128
435.43	48.007
436.01	47.994
436.6	47.945
437.18	47.879
437.76	47.863
438.34	47.816
438.93	47.758
439.51	47.713
440.09	47.798
440.68	47.814
441.26	47.882
441.84	47.81
442.43	47.909
443.01	47.931
443.59	48.069
444.17	48.235
444.76	48.194
445.34	48.368
445.92	48.487
446.51	48.594
447.09	48.622
447.67	48.771
448.25	48.913
448.84	49.168
449.42	49.22
450	49.351
450.58	49.371
451.17	49.532
451.75	49.738
452.33	49.71
452.91	49.89
453.49	50.047
454.08	50.137
454.66	50.202
455.24	50.23
455.82	50.34
456.41	50.43
456.99	50.613
457.57	50.554
458.15	50.686
458.73	50.748
459.32	50.756
459.9	50.878
460.48	50.911
461.06	50.952
461.64	50.952
462.22	50.942
462.81	51.064
463.39	51.006
463.97	50.973
464.55	50.99
465.13	50.953
465.71	51.001
466.29	51.018
466.88	50.994
467.46	50.994
468.04	50.959
468.62	51.002
469.2	50.982
469.78	50.953
470.36	50.864
470.94	50.813
471.53	50.824
472.11	50.809
472.69	50.787
473.27	50.812
473.85	50.701
474.43	50.763
475.01	50.756
475.59	50.641
476.17	50.595
476.75	50.639
477.33	50.558
477.92	50.516
478.5	50.496
479.08	50.467
479.66	50.44
480.24	50.37
480.82	50.361
481.4	50.34
481.98	50.273
482.56	50.322
483.14	50.292
483.72	50.226
